CID,Atom number,Atom type,CEH-v2,EEQ,HirshfeldAPC
Lr_LrP,1,103,0.9193022700762208,0.2818033995754643,-0.359823
Lr_LrS1,1,103,0.5648316746896392,0.3128980872030852,0.456546
Lr_LrS2,1,103,0.9038853439683346,0.4263777038450749,0.639409
Lr_LrS3,1,103,0.6186394740775338,0.4880088639364631,0.563708
Lr_LrS4,1,103,0.7216992408310783,0.4748289466865123,0.464341
Lr_LrSN,1,103,0.8489195286072653,0.5382326615721517,0.683959
Lr_LrSiOClCl,1,103,0.5048101861214221,0.3557272964258282,0.29489
Lr_LrSnClSe,1,103,0.7745717561965249,0.0409856176298366,0.023062
Lr_LrSnNIBr,1,103,0.5047624572627121,0.5131205968302173,0.803291
Lr_LrTeTe,1,103,0.4238445268137388,-0.1276746535094126,-0.10161
Md_Br1C13F3H22Md1N2O9P2,1,101,0.4487351289358257,0.701723860211587,0.409806
Md_Br1C18Cl1H15Md1N2O4,1,101,0.578541284957282,0.6516297913566595,0.501496
Md_Br1C5H13Md1N1O3P1,1,101,0.901199222809146,0.6617235340869583,0.782298
Md_Br1C6H9Md1N2O4S1,1,101,0.7266986508147231,0.6772753849798285,0.490408
Md_Br1C7H10Md1N2O2S1,1,101,0.5985519434099333,0.6999978245924733,0.580208
Md_Br1C7H10Md1N8,1,101,0.6796643471974637,0.6703801191036841,0.51946
Md_Br1C7H14Md1N2O1,1,101,0.90535179098786,0.607629313076089,0.781879
Md_Br1C8H21Md1N2O7P1,1,101,0.5459175370243998,0.7212059151656427,0.458166
Md_Br1C9Cl1H13Md1N4O1,1,101,0.5953092930634358,0.6176187537958155,0.494054
Md_Br2C8H9Md1O6S1,1,101,0.6072535696331098,0.6734816186393271,0.403216
Md_C10Cl1H11Md1N3O5,1,101,0.7440296819258383,0.7158096337344203,0.480311
Md_C10F3H19Md1N4O10P2S1,1,101,0.6604131857376261,0.7348389239107238,0.410815
Md_C10H15Md1N2O2,1,101,1.080575078860793,0.7137535349235178,0.960597
Md_C10H19Md1N1O3P1,1,101,1.0720133462895267,0.7519515414682636,0.955986
Md_C12F1H21Md1N2O4P1S1,1,101,0.6465904051946747,0.7214745412681062,0.518803
Md_C12H15Md1N2O7P1,1,101,0.7610728336336658,0.6950942247299513,0.647128
Md_C12H15Md1N3O8,1,101,0.7338491054242402,0.761240799527517,0.553335
Md_C12H21Md1N4O8P1,1,101,0.6568886489080501,0.7326631584824606,0.499844
Md_C12H22Md1N2O4,1,101,0.8140542932930808,0.75436737061779,0.662096
Md_C13H20Md1N5O4,1,101,0.9258698083744964,0.7282602769844246,0.597591
Md_C13H24Md1N6O5P1,1,101,0.6486748977100838,0.6974601611705291,0.477759
Md_C14H21Md1N5,1,101,1.051928933564988,0.6821537840198793,0.810769
Md_C14H24Md1O6,1,101,0.7301748650636724,0.7090138523606175,0.543761
Md_C15Cl1H34Md1N5O4P1,1,101,0.4481235404741424,0.6457884549721609,0.496244
Md_C15H19Md1N1O11P1S2,1,101,0.6223752283781956,0.6494560964028535,0.102918
Md_C15H19Md1N2O9P1S1,1,101,0.7639452671440277,0.6896754902193487,0.527006
Md_C15H19Md1N4O5,1,101,0.7422427449459352,0.7640892933857037,0.653599
Md_C16H11Md1N2O4S1,1,101,0.7786384497030328,0.7529926735987793,0.786692
Md_C16H24Md1N2O5P1,1,101,0.6062136548763861,0.7309887357219607,0.537847
Md_C16H29I2Md1N1O6P2S1,1,101,0.4597271642458214,0.6267378533813335,0.362772
Md_C17F1H20Md1O5P1,1,101,0.5943749433969336,0.7179228001354747,0.486746
Md_C17H18Md1N1O6S1,1,101,0.664332572521994,0.7100744092177216,0.552062
Md_C17H33Md1N2O6P1,1,101,0.5260391269053517,0.7858361285966928,0.555119
Md_C18H22Md1N3O7,1,101,0.5790251767438381,0.7675243505798384,0.513327
Md_C18H24Md1N2O8P1S1,1,101,0.9062739643060898,0.7211030703405557,0.415642
Md_C1F2Md1O4S1,1,101,0.6760671101475493,0.6988579901533214,0.650147
Md_C1H5Md1N4O5S1,1,101,0.6791609651245794,0.7782515132514058,0.652963
Md_C1I1Md1N4O4,1,101,0.6654365718728616,0.6680020963075728,0.661321
Md_C21H17Md1N1O10,1,101,0.8618025657203436,0.7525941331378871,0.599053
Md_C21H28Md1N2O4,1,101,0.806192148313875,0.7316393285423252,0.550323
Md_C28H23Md1N4O5,1,101,0.5767537139913415,0.7447987270947349,0.368
Md_C2Cl1H2Md1N1O5S1,1,101,0.49661841104378,0.559168480798572,0.22732
Md_C2H10Md1N7O5,1,101,0.868304875672246,0.7841232722967064,0.576468
Md_C3Cl1H3Md1N3O4S1,1,101,0.8062510512354957,0.6903405815091803,0.473529
Md_C3F1H6Md1N4O3S1,1,101,0.8981367022044418,0.779464160974545,0.691982
Md_C3F3H12Md1N5O4P2,1,101,0.6731983939048618,0.7724183779185517,0.600753
Md_C3H4Md1N2O5S2,1,101,0.8950209262490422,0.6830089697484383,0.531773
Md_C3H6I1Md1N2O3,1,101,0.560100268473283,0.6812093363283327,0.706664
Md_C4F1H12Md1N2O1P1,1,101,0.8151983855954081,0.734362114674585,0.903482
Md_C4F3H6Md1N4O3P1S1,1,101,0.4998307635945322,0.7720645673559468,0.579339
Md_C4H11I1Md1N3,1,101,1.0151051678662126,0.6384062046237009,0.645715
Md_C4H13Md1N4O3,1,101,1.1649104449613346,0.7440227329222111,0.939051
Md_C5F1H9I1Md1N1O2S1,1,101,0.5872143927230244,0.6915417918865459,0.553933
Md_C5H10Md1N1O4,1,101,0.5723674589227261,0.7217441765794272,0.666343
Md_C5H10Md1N2O4,1,101,0.8501957662434072,0.7531848571311369,0.892683
Md_C5H13Md1N4S1,1,101,1.155178273348195,0.6940640696075571,0.664856
Md_C5H16Md1N2O2P1,1,101,1.1441693881981014,0.7875611332681145,0.939771
Md_C5H17Md1N2O5S1,1,101,0.8695670790017827,0.7198156242931325,0.572046
Md_C6F1H18Md1N1O4P2,1,101,0.9485969953494932,0.671999367915314,0.747595
Md_C6F3H13Md1N2O8P1S1,1,101,0.7332901486758479,0.7362384538210351,0.484533
Md_C6H10Md1O8S1,1,101,0.6514313160755627,0.7294356051926889,0.500195
Md_C6H13Md1N2O5P1S1,1,101,0.9665965916679556,0.6847785949068144,0.792627
Md_C6H18Md1N1O5P1,1,101,0.9130782083550648,0.6529298768025622,0.70317
Md_C6H9Md1N1O3P1,1,101,0.9644256866322491,0.6567483951689717,1.026107
Md_C7Cl1H12Md1N1O3,1,101,0.7016138858664536,0.7199655811533265,0.732633
Md_C7F1H12Md1N3O5S1,1,101,0.5208722260373078,0.6309650322080422,0.261545
Md_C7H10Md1N1O3,1,101,0.6994579730102397,0.7133333963985202,0.841233
Md_C7H12Md1N1O4,1,101,1.122743430456124,0.6706216900728226,0.988063
Md_C7H24Md1N5O7P1,1,101,0.5847140392039496,0.7443483790111884,0.532149
Md_C7H8Md1N3O1S1,1,101,1.1998648383437291,0.6732916372883389,0.632106
Md_C8Cl2H5Md1O6S1,1,101,0.5818326829073421,0.6053290981180153,0.386578
Md_C8F1H11Md1N6O2S1,1,101,0.7962265601496625,0.7810228174854794,0.504738
Md_C8H10Md1N3O5,1,101,0.8781262992165633,0.7230058353371129,0.647187
Md_C8H11Md1N5O5,1,101,0.9350659613495492,0.7568660428403932,0.670767
Md_C8H12Md1N4O4S2,1,101,0.8365900452705994,0.6921580404804433,0.40569
Md_C8H14Md1N3O4P1S1,1,101,0.6529118700025889,0.6902288206117588,0.513444
Md_C8H6Md1N2O8S1,1,101,0.7015018959413957,0.7271439568981273,0.416726
Md_C9F1H16Md1N4O2,1,101,0.7752517985824536,0.6411019905500216,0.622376
Md_C9F1H22I1Md1N5P1S2,1,101,0.4854314970930087,0.705349349552862,0.391359
Md_C9F3H12Md1N1O8P1S1,1,101,0.5712017707316412,0.7332109481983236,0.58716
Md_C9F3H13Md1N3O6P1,1,101,0.8115979283720665,0.722151981489672,0.614604
Md_C9F3H9Md1N2O9P1S1,1,101,0.7480517061818717,0.7469532913465651,0.504596
Md_C9H13Md1N3O5,1,101,0.9539926292209412,0.7444011122339133,0.769002
Md_C9H13Md1N4O2S1,1,101,0.6444417909127076,0.6736764689081702,0.628247
Md_C9H22Md1N3O2,1,101,0.9968482086656814,0.6209880786007478,0.799238
Md_C9H24Md1N2O3P1S1,1,101,0.8905956850176675,0.7164321617078802,0.757817
Md_F1H4Md1N2O4,1,101,0.8653340154214717,0.7723883386642125,0.768434
Md_F2H2Md1N4O3,1,101,0.725899394103213,0.7303166802469969,0.62309
Md_MdAlF,1,101,-0.75146837355181,-0.1936264497320441,-0.663722
Md_MdBFN,1,101,0.4672572273441251,0.4458446323347773,0.355633
Md_MdBr,1,101,0.3090104988263837,0.3447311497717768,0.36515
Md_MdBr1,1,101,0.3285174088295103,0.3416752647984188,0.366928
Md_MdBr2,1,101,0.6832569829622452,0.4499075555698016,0.684064
Md_MdBr3,1,101,0.6636039507012272,0.5060614198830438,0.759524
Md_MdBr4,1,101,0.6459503699595119,0.4988456096495852,0.596183
Md_MdBr5,1,101,0.5801291002398652,0.4889703391913459,0.471244
Md_MdBr6,1,101,0.5070579979180283,0.4797420186636527,0.374072
Md_MdCaN,1,101,0.5683037506525122,0.1389591725943559,0.054101
Md_MdCaPCl,1,101,0.2205031428584427,0.6649203139820496,0.772761
Md_MdCl1,1,101,0.3611239779287113,0.2516247983940587,0.375987
Md_MdCl2,1,101,0.7464733640181466,0.3838973219593053,0.715348
Md_MdCl3,1,101,0.8177070110128111,0.4716362476899753,0.848807
Md_MdCl4,1,101,0.8447931952961192,0.48365966868596,0.694779
Md_MdCl5,1,101,0.7943438650477912,0.4861660774904691,0.570169
Md_MdCl6,1,101,0.6755899974572528,0.4854613507160148,0.472883
Md_MdF1,1,101,0.4063817156141834,0.3596295104501846,0.41583
Md_MdF2,1,101,0.8784276444398931,0.5570117038727823,0.839198
Md_MdF3,1,101,1.0252565310362998,0.6975304885009025,1.125386
Md_MdF4,1,101,0.9535391648592828,0.7942534936882379,1.224744
Md_MdF5,1,101,1.2807644125608342,0.8400860344266405,1.094868
Md_MdF6,1,101,1.3304061682445498,0.8577842965423237,0.986168
Md_MdGaBe,1,101,0.0688525254176886,0.3366199469689875,0.53941
Md_MdGeN,1,101,0.9994861134927078,1.3925788844892415,1.679198
Md_MdH1,1,101,0.3776593885910464,0.0678937405296468,0.273348
Md_MdH1Li2,1,101,0.115019902261973,-0.3195105141755164,0.010579
Md_MdH1Li3,1,101,-0.1643401236274698,-0.3781650758614449,0.108196
Md_MdH2,1,101,0.5596277051610481,0.1157732637242741,0.56375
Md_MdH2Li1,1,101,0.4975203367013753,-0.0942704309339144,0.251016
Md_MdH2Li2,1,101,0.4631829080255664,-0.2038694030436879,0.189874
Md_MdH2Li3,1,101,0.1618043646568101,-0.2754398480667549,0.136124
Md_MdH3,1,101,0.6562293896870157,0.1531242075434907,0.663474
Md_MdH3Li1,1,101,0.7057427097173266,-0.0204028598672772,0.451983
Md_MdH3Li2,1,101,0.525902982563341,-0.1510719692375252,0.2493
Md_MdH4,1,101,0.6384450304462083,0.1790497053109444,0.617131
Md_MdH4Li1,1,101,0.1863564015845858,-0.0581826512664717,0.118228
Md_MdH6,1,101,0.5367897709189641,0.2105396733455722,0.319168
Md_MdHPFAsI,1,101,0.1957692867022544,0.4017214558855562,0.215209
Md_MdI1,1,101,0.2810057429069729,0.3622551505889531,0.367465
Md_MdI2,1,101,0.5955634876640533,0.4486412774337915,0.65608
Md_MdI3,1,101,0.58021153671888,0.4853197446379147,0.623994
Md_MdI4,1,101,0.4326200806732247,0.4706224710047127,0.53305
Md_MdI5,1,101,0.3729803302485059,0.4537277086559991,0.42037
Md_MdI6,1,101,0.3971758347045175,0.4403089437852626,0.354122
Md_MdKCl,1,101,0.5641999043469574,0.3146559722979192,0.537119
Md_MdLiBN,1,101,0.8646301064282202,0.5239206378215949,0.41385
Md_MdLiBSb,1,101,0.916412766910067,0.165263735224958,0.140442
Md_MdLiI,1,101,-0.0050728648544151,0.1590315250237942,0.004925
Md_MdNNa,1,101,0.2737932171030918,-0.2444010794632272,-0.444299
Md_MdNaBrBeBr,1,101,-0.286168405807959,0.2433779088354989,0.108665
Md_MdO1,1,101,0.7077295097478233,0.4753223034404121,0.649921
Md_MdO1Be2,1,101,1.1050697283598487,0.271196093279576,0.51684
Md_MdO2,1,101,1.000625423192272,0.7368132099502351,0.89963
Md_MdO2Be1,1,101,0.9044688001211107,0.5146822774248287,0.637341
Md_MdO3,1,101,1.128345792206437,0.8254704159208038,0.954547
Md_MdO3Be1,1,101,0.2214233406034127,0.6344667947959989,0.538549
Md_MdO4,1,101,0.85284522944668,0.8699482380051295,0.841284
Md_MdOI,1,101,0.8309366928624105,0.576231440517629,0.784252
Md_MdS1,1,101,0.7229051163020173,0.3347340858255162,0.59108
Md_MdS2,1,101,1.0176032314667451,0.4064257908471758,0.570755
Md_MdS3,1,101,0.8195132014374007,0.468222167464537,0.551681
Md_MdS4,1,101,0.5698349584927509,0.5035210024923464,0.524779
Md_MdSSe,1,101,0.7527061318096983,0.6000131942782516,0.929207
Md_MdSbSeSbF,1,101,0.5625949270480867,0.2881601793614354,0.265918
Md_MdSrI,1,101,1.0527259351762126,0.8236644183691761,1.478003
No_Br1C12H27N1No1O2P2,1,102,0.4662910107711281,0.4966001641274625,0.208989
No_Br1C14F3H30N3No1O5P1,1,102,0.5623064019573043,0.6592484895824513,0.457731
No_Br1C20H34N8No1O7P2S1,1,102,0.6021169288857894,0.5781225220053252,0.045844
No_Br1C3Cl1F3H3N2No1O4P1,1,102,0.3146875824330275,0.5413877538453109,0.081868
No_Br1C3F3H11No1O2P2,1,102,0.5150362610639299,0.5782697827511842,0.416257
No_Br1C5F3H15N1No1O2P1,1,102,0.4751931820347652,0.546564008047808,0.29884
No_Br1C8H13N2No1O4P1,1,102,0.4525204198739366,0.5150929516587813,0.324925
No_Br1C9H15N3No1O5,1,102,0.4826457731625038,0.5947047707795596,0.145764
No_C10Cl1F1H14N1No1O4P1,1,102,0.4068406121811041,0.5114723052383345,0.099107
No_C10H12N5No1,1,102,0.7598710113143003,0.5151136573810737,0.479466
No_C10H14N2No1O4,1,102,0.5478498974473845,0.5985107234636907,0.269088
No_C10H16N4No1O1P1,1,102,0.4445226423373685,0.4929762778484736,0.19559
No_C10H17I1N2No1O3,1,102,0.5521502480306419,0.5572359005582636,0.267507
No_C10H29No1O4P1,1,102,0.7059846973030948,0.5074342529556264,0.355163
No_C11Cl1H27N1No1O4P1,1,102,0.4997581279952521,0.4957121549892878,0.143299
No_C11H14N3No1O1,1,102,0.7385080519696272,0.5706226240056276,0.494728
No_C11H16N2No1O4,1,102,0.5863524592979594,0.5780994368262182,0.320729
No_C11H18N3No1O2,1,102,0.7370189069195165,0.5746564757701089,0.4823
No_C11H23N5No1O6,1,102,0.6076013136838052,0.6380043549508716,0.163645
No_C11H24N2No1O4P1,1,102,0.7397318606097791,0.6082627685761217,0.325579
No_C12H16N4No1O4,1,102,0.3438952038634681,0.6160192604614299,0.111885
No_C12H18N1No1O6P1S1,1,102,0.7023164964599102,0.5772231204837105,0.384844
No_C12H27N3No1O5S1,1,102,0.6865253772229299,0.6126963199363138,0.143109
No_C13Cl1H19N2No1O7P1S1,1,102,0.5243694561862412,0.5580030832394192,0.197431
No_C13F1H17N2No1O3,1,102,0.5176439403246514,0.6035489631563067,0.106747
No_C13H24N4No1O3,1,102,0.599323493207447,0.6056155115382702,0.233234
No_C14H18N3No1O8P1S1,1,102,0.711112953463205,0.6016104102724955,0.19625
No_C14H20N1No1O3,1,102,0.7289594972805484,0.5501662152328641,0.498805
No_C16F6H13N4No1P2,1,102,0.4907517609724495,0.6029001154991358,0.151652
No_C16H24N4No1O2P1,1,102,0.6349990034233393,0.5672919673037489,0.270107
No_C17F3H14No1O7P1,1,102,0.4177550099499786,0.642545473622792,0.119082
No_C17H13N2No1O5S1,1,102,0.6891718014368702,0.6011511473591826,0.216638
No_C19Cl1H19N2No1O8,1,102,0.5024929377852072,0.6174121048641803,0.079395
No_C1H6N2No1O6S1,1,102,0.857082338789179,0.66002838989263,0.542876
No_C22H27N4No1O8P1,1,102,0.576574714922619,0.6252259726638575,0.080602
No_C28H32N7No1O4S1,1,102,0.4680577938590941,0.6207074572730313,0.036041
No_C2Cl1H5I1N1No1O4,1,102,0.4354962683727039,0.5007622127499607,0.125992
No_C2F1H8N5No1,1,102,0.715492437739981,0.5731880766860888,0.464507
No_C2H3N4No1O2S2,1,102,0.6930596152169977,0.6056332074201358,0.375239
No_C2H4I1N4No1O2,1,102,0.5490838879908546,0.5326657703159094,0.349277
No_C3F1H8N3No1S1,1,102,0.6530805650948706,0.5320452899332406,0.401456
No_C3F1H9N1No1O8P1S1,1,102,0.5329730960510369,0.5632260751412703,0.12029
No_C3F3H4N1No1O3P1,1,102,0.6801675094763898,0.5980086760103803,0.649796
No_C3H9N2No1O6,1,102,0.6470168709706106,0.5924050829985177,0.260007
No_C3I1N3No1S2,1,102,0.4221529632321477,0.399191010206926,0.194505
No_C4Cl1H4N4No1O5,1,102,0.5318788640655417,0.5176820002600877,0.027396
No_C4F3H13N2No1O4P2,1,102,0.6171225006423852,0.5895380665065455,0.250196
No_C4H12N2No1O6,1,102,0.7152421816614829,0.6280391938808276,0.338583
No_C4H16N2No1O4P1,1,102,0.7177313333830735,0.5392248342729594,0.436778
No_C5H11N3No1O9P1,1,102,0.4641175676834286,0.5685335679883152,0.102572
No_C5H13N4No1,1,102,0.7478284116515453,0.5528052206800824,0.544468
No_C5H16N2No1O5P1,1,102,0.8079209733017487,0.5916586494678859,0.431266
No_C5H5N3No1O8S1,1,102,0.712984711470436,0.6293854241997741,0.085898
No_C5H7N1No1O5,1,102,0.8130181710054339,0.5872132105896036,0.626929
No_C6F1H15N4No1O2S1,1,102,0.5228596542729895,0.6003817659578575,0.185497
No_C6F1H4N4No1,1,102,0.5919037909116494,0.4849824375280132,0.294679
No_C6F1H8N3No1O2,1,102,0.7372719778536047,0.545521559104545,0.460454
No_C6H13N1No1O6S1,1,102,0.6683084328191473,0.5936229903852364,0.139345
No_C6H18N3No1O4P1,1,102,0.5533924047985737,0.5401221300904626,0.262794
No_C6H4N4No1O4,1,102,0.7012178442388167,0.5747744926684738,0.400818
No_C6H7N2No1O7S2,1,102,0.7084776748817604,0.6269177462743665,0.059373
No_C6H8N6No1O7S1,1,102,0.5842429626336957,0.6445379912022879,0.08607
No_C7Cl1H14N2No1O4S1,1,102,0.6840072480327115,0.5418285363728166,0.135351
No_C7Cl1H5I1N1No1O4,1,102,0.3756920283658252,0.4777470215907256,0.203061
No_C7F1H21No1O5P2,1,102,0.5866021918174943,0.5705951322281295,0.300808
No_C7H15N4No1O3,1,102,0.6132727290175064,0.597086265741616,0.285338
No_C7H17I1N2No1O4P1S1,1,102,0.4829356372432654,0.5561315551410111,0.114726
No_C7H21N4No1O3,1,102,0.6775707089143627,0.5968125960877175,0.297038
No_C7H22N2No1O2P1,1,102,0.6431307799226123,0.5592955132438715,0.444056
No_C7H7N2No1O2,1,102,0.5871770328048638,0.5623860486553922,0.42956
No_C8F1H13N3No1O3P1,1,102,0.6225968298189973,0.4976056801065831,0.313095
No_C8H17I1N3No1O6P1,1,102,0.5261719187492676,0.5697722892976148,0.189985
No_C8H20N2No1O3P2,1,102,0.6853088929836296,0.5496753582707364,0.329964
No_C8H24N1No1O7P1,1,102,0.7202843181023557,0.5667374019092796,0.254954
No_C9F3H9N1No1O3P1,1,102,0.7302785304679232,0.5464224172585356,0.477147
No_NoBI,1,102,0.4407751520466094,0.2935942926564216,0.294231
No_NoBr1,1,102,0.2622971014576988,0.2952254625092252,0.372658
No_NoBr2,1,102,0.6144337880910675,0.3915630678243262,0.678724
No_NoBr3,1,102,0.6481570235336525,0.4394680331687897,0.619834
No_NoBr4,1,102,0.7456041174103978,0.3992743714402197,0.412999
No_NoBr5,1,102,0.5962244876638931,0.4028615662797845,0.26958
No_NoCNFBrCl,1,102,0.6659074503565392,0.5312493383464378,0.472785
No_NoCSeI,1,102,0.8312406151990923,0.3693642907825758,0.228561
No_NoCaSiPH,1,102,0.7061012383181109,0.4735740653261842,0.784723
No_NoCl1,1,102,0.2905550662556346,0.2227667097106102,0.384912
No_NoCl2,1,102,0.6649009593290761,0.3417494416035667,0.718269
No_NoCl3,1,102,0.7085963634967638,0.4188459329696471,0.784773
No_NoCl4,1,102,0.6531688646995653,0.4310588526339808,0.643171
No_NoCl5,1,102,0.5451631171568672,0.4346427736943784,0.561211
No_NoCl6,1,102,0.552674776368462,0.4101159554285354,0.223542
No_NoF1,1,102,0.4137907670374694,0.3247470111983489,0.429326
No_NoF2,1,102,0.9255164398300416,0.5042963329303449,0.845469
No_NoF3,1,102,1.102821704619403,0.632972769354663,1.134482
No_NoF4,1,102,1.2783658980471264,0.709060744288128,1.100391
No_NoF5,1,102,1.3449074242051111,0.7357964772636295,1.007729
No_NoF6,1,102,1.243190199043054,0.7572943574838109,0.922898
No_NoH0Li3,1,102,-0.3728418863938307,-0.5171195660789232,-0.111027
No_NoH1,1,102,0.3560668791524659,0.0480148573733733,0.257262
No_NoH1Li2,1,102,-0.0155530448420022,-0.3346373651198182,-0.145889
No_NoH1Li3,1,102,-0.1075208027464697,-0.3893781038370373,-0.068597
No_NoH2,1,102,0.5432698939211367,0.0865001504427569,0.553909
No_NoH2Li1,1,102,0.4483386825647009,-0.1170952969284233,0.240669
No_NoH2Li2,1,102,0.2266641762047452,-0.2049049186021837,0.196729
No_NoH2Li3,1,102,0.0976389145722544,-0.2743310797135419,0.074478
No_NoH3,1,102,0.7700752596356155,0.1165634046659458,0.533077
No_NoH3Li1,1,102,0.6101858526751136,-0.0455177690324826,0.287476
No_NoH3Li2,1,102,0.2354861359925741,-0.2241711119347567,0.022021
No_NoH4,1,102,0.667715591483196,0.1412081826936831,0.527854
No_NoH4Li1,1,102,0.4687795408785768,-0.0464618858877039,0.166184
No_NoH5,1,102,0.6087207543187464,0.1574351557741707,0.402057
No_NoH6,1,102,0.5024339443402297,0.1714327849299343,0.2778
No_NoHNaHF,1,102,0.9422761436085154,0.372567482163578,0.578752
No_NoHSrGaTe,1,102,0.8726400524418201,0.0259597803658355,0.18823
No_NoI1,1,102,0.2386952985077339,0.3114714481751581,0.246633
No_NoI2,1,102,0.6296435445512925,0.3907014622217318,0.658878
No_NoI3,1,102,0.7288041472892695,0.3794862107857968,0.521046
No_NoI4,1,102,0.6503821092599332,0.3720957665896785,0.375986
No_NoI5,1,102,0.5626604575836662,0.3728511347297871,0.238071
No_NoI6,1,102,0.495581645038019,0.3730167660150089,0.134255
No_NoICa,1,102,0.5790912925864794,0.2682517651345228,0.418379
No_NoKPSNaI,1,102,0.3758371834145587,0.3122696915461009,0.121739
No_NoKSFCl,1,102,0.657336405098941,0.4673617961756372,0.694346
No_NoLiTeSeCl,1,102,0.5285706417963806,-0.1457507722517936,-0.863199
No_NoNKF,1,102,0.1634495150973408,-0.2114859770903177,-0.407836
No_NoNSeKN,1,102,0.7125080843490998,-0.147590165929043,-1.462692
No_NoNaBeCBe,1,102,1.2866966576553902,0.1858777850984696,0.472745
No_NoNaCOSeI,1,102,0.7021044983451534,0.4841032800868134,0.404657
No_NoO1,1,102,0.7492641439966994,0.42834265848248,0.64084
No_NoO1Be2,1,102,0.4444764816884242,0.106065916731194,0.434064
No_NoO2,1,102,1.2070683717479684,0.6034225829060945,0.752737
No_NoO2Be1,1,102,0.7041247856606979,0.480777193986133,0.577602
No_NoO2Be2,1,102,0.8537883799252066,0.3969729655116403,0.610896
No_NoO3,1,102,0.9195976227077296,0.7224791288540515,0.847884
No_NoO4,1,102,0.7812936991336459,0.7971303323123785,0.755964
No_NoOSeSrF,1,102,0.8486411609013575,0.4170789008810517,0.58216
No_NoPI,1,102,0.5937138030479783,0.2272511711438583,-0.136282
No_NoS1,1,102,0.7295476542607662,0.2935635687371246,0.57088
No_NoS2,1,102,1.0150270763786522,0.3546421581452162,0.575487
No_NoS3,1,102,0.9618037791984392,0.3994990508184274,0.488661
No_NoS4,1,102,0.7112942659487226,0.4525478935180717,0.363943
No_NoSeMgS,1,102,0.5319117350515412,0.03343845327052,0.155261
No_NoSiONaCl,1,102,0.3856187759214001,-0.0528381795515795,-0.293097
No_NoSiSeFCl,1,102,0.7240515275685389,0.3059774776324686,0.151066
No_NoSnNBrO,1,102,0.7291837929614571,0.4725910785430254,0.088042
No_NoSr,1,102,-0.6379838247285633,-1.4990892810377334,-1.236987
Np_Br1C10H18N5Np1S1,1,93,0.4917691227487548,0.7969336449826416,0.660009
Np_Br1C10H9N2Np1O2S1,1,93,1.0798242413982146,0.8383400086295689,0.956866
Np_Br1C11H11N2Np1O1,1,93,1.4214419511596523,0.7788665717085934,0.949527
Np_Br1C14H14N2Np1O2,1,93,1.56594604749458,0.7837445618873282,0.989936
Np_Br1C15H42N1Np1O4P3,1,93,0.157366172491276,0.7228199052617268,0.339535
Np_Br1C18H16N2Np1O4,1,93,1.495617964409435,0.778362345103611,0.957916
Np_Br1C19Cl1H24Np1O5P1,1,93,0.2475594206078217,0.794815180349159,0.368594
Np_Br1C5H7N3Np1O2,1,93,1.0773061408444196,0.8308609207305923,0.938278
Np_Br1C5H8N5Np1S1,1,93,0.3644904471868868,0.8033302316706838,0.645804
Np_Br1C7H11N1Np1O3,1,93,1.8840538801003044,0.8143317812927768,0.957739
Np_Br1C7H17N1Np1O4P1,1,93,1.1540936323883833,0.6936093808744004,0.825299
Np_Br1C9H19N3Np1O7P1,1,93,0.9033604390589454,0.7710977685774782,0.610336
Np_Br2C1H4N1Np1O2,1,93,0.4652678319087089,0.7555588086347317,0.721125
Np_C10Cl1H31N3Np1O3P2,1,93,0.6822457138313909,0.7151897746418339,0.570193
Np_C10F1H15N1Np1O11P1S1,1,93,0.608443512207629,0.8353931664342276,0.565347
Np_C10F3H16N2Np1O2P1,1,93,1.263811576888718,0.7739247751433544,0.81504
Np_C10H12N2Np1O8S1,1,93,1.1709438704608264,0.9056780772065838,0.59809
Np_C10H13N1Np1O5,1,93,1.4226069654051836,0.8958134628743579,0.998736
Np_C10H16N2Np1O9P1,1,93,0.8153378481224867,0.9163577635205328,0.733678
Np_C11F3H13N6Np1O3P1,1,93,0.4190127986518002,0.8870745325482506,0.707697
Np_C11H10N2Np1O2,1,93,2.645391688273765,0.8545802081518943,1.234217
Np_C11H21N2Np1O2P1,1,93,1.2203796849224435,0.7236012520149415,0.771882
Np_C12H12N3Np1O5S1,1,93,1.1106455412655647,0.8705582850366697,0.713545
Np_C12H14I1N1Np1O3S1,1,93,0.9055371967715992,0.7771088036130518,0.816762
Np_C12H16N1Np1O4,1,93,2.010255115972466,0.903419411399542,1.232028
Np_C12H27N6Np1O4P2,1,93,0.8056274848523581,0.8058949457599955,0.615724
Np_C13H21I1N1Np1O2P1,1,93,1.187705442546428,0.7055591667362333,0.676061
Np_C13H30N2Np1O8P2,1,93,1.153650587131874,0.8007639149101164,0.787363
Np_C14H20N2Np1O2P1,1,93,1.7042295310632394,0.8444297558847804,1.0494
Np_C14H20N4Np1O6S1,1,93,0.3015682788296301,0.876407959267416,0.544506
Np_C15F3H16N1Np1O5P1,1,93,0.6543559070101415,0.9008098453950788,0.71768
Np_C15H15N4Np1O2,1,93,2.0125460469542436,0.8505029853621866,0.860755
Np_C15H22N4Np1O5,1,93,1.0350184422899742,0.8823055073776824,0.699044
Np_C15H25Np1O6,1,93,0.7544799937301505,0.889130196099339,0.742663
Np_C16F1H20N4Np1O3P1S1,1,93,0.904580480476451,0.8167437889701334,0.615431
Np_C16H17N2Np1O6,1,93,0.8244257075635923,0.9049047801309934,0.784782
